Date,Value
2018-11-24 23,66.41999999999999
2018-11-25 00,65.6439982
2018-11-25 01,73.82999999999998
2018-11-25 02,69.24999733333334
2018-11-25 03,72.478
2018-11-25 04,78.391997
2018-11-25 05,68.70999766666667
2018-11-25 06,61.00999833333333
2018-11-25 07,56.6759994
2018-11-25 08,50.9819984
2018-11-25 09,45.33
2018-11-25 10,42.267999200000006
2018-11-25 11,40.749998399999996
2018-11-25 12,43.7179986
2018-11-25 13,41.873333
2018-11-25 14,45.901999
2018-11-25 15,48.463998600000004
2018-11-25 16,50.17249975
2018-11-25 17,49.5959984
2018-11-25 18,46.845999199999994
2018-11-25 19,43.1679986
2018-11-25 20,45.559998500000006
2018-11-25 21,46.62249875
2018-11-25 22,40.9399986
2018-11-25 23,37.262499749999996
2018-11-26 00,36.4274995
2018-11-26 01,27.189999750000002
2018-11-26 02,27.501998799999996
2018-11-26 03,27.57333266666667
2018-11-26 04,25.923999600000002
2018-11-26 05,26.997999599999996
2018-11-26 06,35.819998749999996
2018-11-26 07,42.475999400000006
2018-11-26 08,32.525999799999994
2018-11-26 09,31.619999200000002
2018-11-26 10,36.897498999999996
2018-11-26 11,35.8259994
2018-11-26 12,35.4119994
2018-11-26 13,33.229999750000005
2018-11-26 14,28.821999800000004
2018-11-26 15,26.4199996
2018-11-26 16,25.8519992
2018-11-26 17,23.76999975
2018-11-26 18,26.9279992
2018-11-26 19,34.973999000000006
2018-11-26 20,45.747498500000006
2018-11-26 21,50.4239996
2018-11-26 22,46.3159988
2018-11-26 23,45.03499899999999
2018-11-27 00,42.00799859999999
2018-11-27 01,38.0159996
2018-11-27 02,38.5419992
2018-11-27 03,43.629999
2018-11-27 04,42.5299996
2018-11-27 05,39.7199988
2018-11-27 06,55.52499775
2018-11-27 07,57.971998799999994
2018-11-27 08,62.66999800000001
2018-11-27 09,63.467997600000004
2018-11-27 10,65.5549985
2018-11-27 11,65.8299988
2018-11-27 12,60.62199940000001
2018-11-27 13,45.65749825
2018-11-27 14,34.0399994
2018-11-27 15,27.457999800000003
2018-11-27 16,27.167999399999996
2018-11-27 17,27.38249925
2018-11-27 18,26.9679992
2018-11-27 19,37.8059984
2018-11-27 20,43.767499
2018-11-27 21,42.6759994
2018-11-27 22,39.914999
2018-11-27 23,41.11249825
2018-11-28 00,41.789999
2018-11-28 01,35.872
2018-11-28 02,39.2074985
2018-11-28 03,41.10599979999999
2018-11-28 04,45.159999
2018-11-28 05,56.7219978
2018-11-28 06,65.50999924999999
2018-11-28 07,67.8939988
2018-11-28 08,64.0279982
2018-11-28 09,73.517499
2018-11-28 10,79.9499998
2018-11-28 11,56.125998800000005
2018-11-28 12,44.0559988
2018-11-28 13,24.9699995
2018-11-28 14,33.166000000000004
2018-11-28 15,39.545999
2018-11-28 16,44.75249875
2018-11-28 17,55.0259994
2018-11-28 18,52.4379982
2018-11-28 19,42.579999599999994
2018-11-28 20,35.02999925
2018-11-28 21,30.221999200000006
2018-11-28 22,29.883999600000003
2018-11-28 23,27.8674995
2018-11-29 00,29.043999399999997
2018-11-29 01,23.9699996
2018-11-29 02,20.365999800000004
2018-11-29 03,17.94749925
2018-11-29 04,23.757999599999998
2018-11-29 05,43.7639986
2018-11-29 06,48.864999749999996
2018-11-29 07,55.0299996
2018-11-29 08,63.305999199999995
2018-11-29 09,62.5199978
2018-11-29 10,79.70749675
2018-11-29 11,103.00999759999999
2018-11-29 12,104.16799900000001
2018-11-29 13,100.347498
2018-11-29 14,84.5360002
2018-11-29 15,75.9759994
2018-11-29 16,70.1859984
2018-11-29 17,71.85750049999999
2018-11-29 18,72.9299986
2018-11-29 19,57.61999820000001
2018-11-29 20,48.68249925
2018-11-29 21,39.7219994
2018-11-29 22,36.933999400000005
2018-11-29 23,40.907998799999994
2018-11-30 00,39.7699985
2018-11-30 01,38.841998
2018-11-30 02,29.5699988
2018-11-30 03,25.36749925
2018-11-30 04,25.1239998
2018-11-30 05,27.387999200000003
2018-11-30 06,30.51499925
2018-11-30 07,31.935999400000004
2018-11-30 08,31.8599994
2018-11-30 09,33.9359992
2018-11-30 10,36.77749925
2018-11-30 11,38.9039986
2018-11-30 12,48.0339996
2018-11-30 13,55.80999849999999
2018-11-30 14,49.4079994
2018-11-30 15,57.7459984
2018-11-30 16,58.4759994
2018-11-30 17,58.0999985
2018-11-30 18,63.4179986
2018-11-30 19,70.411998
2018-11-30 20,74.32499875
2018-11-30 21,86.93199919999999
2018-11-30 22,83.9299986
2018-11-30 23,87.5219986
2018-12-01 00,91.69499775
2018-12-01 01,85.3359988
2018-12-01 02,76.63599719999999
2018-12-01 03,62.337499
2018-12-01 04,53.63399880000001
2018-12-01 05,54.8559992
2018-12-01 06,54.781998599999994
2018-12-01 07,59.85749825
2018-12-01 08,55.4399994
2018-12-01 09,61.277999
2018-12-01 10,64.58249875
2018-12-01 11,62.2099974
2018-12-01 12,75.541998
2018-12-01 13,74.1879972
2018-12-01 14,65.67249849999999
2018-12-01 15,63.907998799999994
2018-12-01 16,72.5779982
2018-12-01 17,86.2149985
2018-12-01 18,88.3339982
2018-12-01 19,88.9959978
2018-12-01 20,96.6839978
2018-12-01 21,91.71999925
2018-12-01 22,91.72999580000001
2018-12-01 23,87.6599976
2018-12-02 00,79.84999675
2018-12-02 01,61.7259978
2018-12-02 02,51.6999992
2018-12-02 03,42.623999
2018-12-02 04,36.927499749999996
2018-12-02 05,43.31800019999999
2018-12-02 06,48.9399996
2018-12-02 07,46.522498250000005
2018-12-02 08,51.1339996
2018-12-02 09,57.2919984
2018-12-02 10,57.1519988
2018-12-02 11,67.489998
2018-12-02 12,72.56799760000001
2018-12-02 13,79.0459994
2018-12-02 14,78.15499875
2018-12-02 15,73.18999919999999
2018-12-02 16,74.06199799999999
2018-12-02 17,76.4599976
2018-12-02 18,86.70999666666667
2018-12-02 19,89.877497
2018-12-02 20,93.16199800000001
2018-12-02 21,94.54999860000001
2018-12-02 22,95.6124995
2018-12-02 23,97.1779984
2018-12-03 00,95.56399840000002
2018-12-03 01,98.1875
2018-12-03 02,94.27749850000001
2018-12-03 03,92.4919984
2018-12-03 04,88.62799700000001
2018-12-03 05,87.27499575
2018-12-03 06,93.75799880000001
2018-12-03 07,91.5999984
2018-12-03 08,85.027997
2018-12-03 09,82.194998
2018-12-03 10,78.351999
2018-12-03 11,84.59799640000001
2018-12-03 12,79.6049975
2018-12-03 13,70.901999
2018-12-03 14,69.32599780000001
2018-12-03 15,62.789998000000004
2018-12-03 16,64.1174995
2018-12-03 17,62.1399994
2018-12-03 18,61.8679984
2018-12-03 19,65.35749924999999
2018-12-03 20,86.18199919999999
2018-12-03 21,100.0099974
2018-12-03 22,102.8339984
2018-12-03 23,96.32
2018-12-04 00,87.2879974
2018-12-04 01,83.8399994
2018-12-04 02,86.40250025
2018-12-04 03,80.771997
2018-12-04 04,76.3559982
2018-12-04 05,77.83999780000002
2018-12-04 06,72.87249725
2018-12-04 07,71.5299988
2018-12-04 08,75.5319978
2018-12-04 09,72.512497
2018-12-04 10,72.69999699999998
2018-12-04 11,72.863997
2018-12-04 12,68.92399900000001
2018-12-04 13,69.33249875000001
2018-12-04 14,72.53999800000001
2018-12-04 15,70.7099992
2018-12-04 16,74.79749675
2018-12-04 17,79.9999986
2018-12-04 18,87.25999900000001
2018-12-04 19,91.50599980000001
2018-12-04 20,89.11249950000001
2018-12-04 21,85.97999720000001
2018-12-04 22,84.18399959999999
2018-12-04 23,83.2675
2018-12-05 00,77.3379992
2018-12-05 01,65.9779984
2018-12-05 02,60.223998200000004
2018-12-05 03,62.239998
2018-12-05 04,61.845998400000006
2018-12-05 05,61.369997999999995
2018-12-05 06,60.584998
2018-12-05 07,64.27199959999999
2018-12-05 08,63.8819984
2018-12-05 09,66.5999992
2018-12-05 10,78.0324975
2018-12-05 11,73.5239976
2018-12-05 12,80.009999
2018-12-05 13,78.80500025
2018-12-05 14,74.7659988
2018-12-05 15,77.11999680000001
2018-12-05 16,80.6219972
2018-12-05 17,72.875
2018-12-05 18,76.86199780000001
2018-12-05 19,81.79999699999999
2018-12-05 20,75.17249875
2018-12-05 21,69.3999984
2018-12-05 22,65.5259986
2018-12-05 23,65.4319982
2018-12-06 00,61.274998499999995
2018-12-06 01,51.3699982
2018-12-06 02,48.25799920000001
2018-12-06 03,48.45249725000001
2018-12-06 04,42.031999400000004
2018-12-06 05,43.6759994
2018-12-06 06,48.515998999999994
2018-12-06 07,43.5824985
2018-12-06 08,38.19399880000001
2018-12-06 09,32.791999
2018-12-06 10,34.2075005
2018-12-06 11,31.767999200000002
2018-12-06 12,28.2519992
2018-12-06 13,27.315999600000005
2018-12-06 14,28.274999750000003
2018-12-06 15,29.201999
2018-12-06 16,28.221999399999998
2018-12-06 17,26.444999749999997
2018-12-06 18,26.0219994
2018-12-06 19,33.0699998
2018-12-06 20,38.08399899999999
2018-12-06 21,41.597499
2018-12-06 22,46.8539984
2018-12-06 23,43.959998999999996
2018-12-07 00,34.2249985
2018-12-07 01,28.2499994
2018-12-07 02,22.43499925
2018-12-07 03,20.897499250000003
2018-12-07 04,19.0959996
2018-12-07 05,34.025999
2018-12-07 06,39.479999400000004
2018-12-07 07,46.324999
2018-12-07 08,40.6259984
2018-12-07 09,38.67399820000001
2018-12-07 10,48.359998749999995
2018-12-07 11,58.62399839999999
2018-12-07 12,49.263999
2018-12-07 13,42.3979988
2018-12-07 14,35.832499500000004
2018-12-07 15,32.9399992
2018-12-07 16,30.885998999999998
2018-12-07 17,30.289998999999998
2018-12-07 18,30.033999400000006
2018-12-07 19,35.7899994
2018-12-07 20,50.18399899999999
2018-12-07 21,53.2599985
2018-12-07 22,58.5279982
2018-12-07 23,50.3379982
2018-12-08 00,40.249998999999995
2018-12-08 01,37.040000199999994
2018-12-08 02,31.4019992
2018-12-08 03,30.1659988
2018-12-08 04,30.444999749999997
2018-12-08 05,37.9479988
2018-12-08 06,49.2079988
2018-12-08 07,56.67499925
2018-12-08 08,60.271998800000006
2018-12-08 09,63.315999
2018-12-08 10,63.7979988
2018-12-08 11,63.34999825
2018-12-08 12,73.929999
2018-12-08 13,88.63799900000001
2018-12-08 14,88.432499
2018-12-08 15,91.7279984
2018-12-08 16,94.6179976
2018-12-08 17,91.60199739999999
2018-12-08 18,95.26249899999999
2018-12-08 19,96.6979982
2018-12-08 20,86.57399739999998
2018-12-08 21,78.4449975
2018-12-08 22,70.17999879999999
2018-12-08 23,63.25799859999999
2018-12-09 00,54.48399980000001
2018-12-09 01,47.1849985
2018-12-09 02,49.067498
2018-12-09 03,56.721998600000006
2018-12-09 04,61.0149975
2018-12-09 05,59.5139992
2018-12-09 06,68.0839974
2018-12-09 07,63.81199719999999
2018-12-09 08,64.98999975
2018-12-09 09,65.95999859999999
2018-12-09 10,63.7839974
2018-12-09 11,67.58749850000001
2018-12-09 12,84.2259978
2018-12-09 13,86.68399819999999
2018-12-09 14,79.67249699999999
2018-12-09 15,74.907997
2018-12-09 16,82.18599739999999
2018-12-09 17,77.30799900000001
2018-12-09 18,62.374998000000005
2018-12-09 19,63.766000399999996
2018-12-09 20,55.2399992
2018-12-09 21,54.96999925
2018-12-09 22,48.7599998
2018-12-09 23,44.0799978
2018-12-10 00,41.8639994
2018-12-10 01,37.112500499999996
2018-12-10 02,30.8279994
2018-12-10 03,25.845999400000004
2018-12-10 04,27.2124995
2018-12-10 05,28.2219992
2018-12-10 06,31.0379994
2018-12-10 07,32.5339992
2018-12-10 08,31.43999925
2018-12-10 09,69.56199840000001
2018-12-10 10,101.29599619999999
2018-12-10 11,64.99499999999999
2018-12-10 12,93.69999820000001
2018-12-10 13,59.11799920000001
2018-12-10 14,60.83799760000001
2018-12-10 15,58.68999875
2018-12-10 16,60.51199959999999
2018-12-10 17,64.21599800000001
2018-12-10 18,65.90999975
2018-12-10 19,74.4499982
2018-12-10 20,85.85599819999999
2018-12-10 21,88.98199919999999
2018-12-10 22,82.74999825
2018-12-10 23,91.9919984
2018-12-11 00,90.611998
2018-12-11 01,92.51749799999999
2018-12-11 02,80.90999919999999
2018-12-11 03,72.6699998
2018-12-11 04,67.2249985
2018-12-11 05,70.7079986
2018-12-11 06,63.225998600000004
2018-12-11 07,56.641999
2018-12-11 08,52.027499000000006
2018-12-11 09,55.4359994
2018-12-11 10,52.14199920000001
2018-12-11 11,50.28499775
2018-12-11 12,36.7759992
2018-12-11 13,34.0099992
2018-12-11 14,32.755998399999996
2018-12-11 15,32.402499750000004
2018-12-11 16,35.7619988
2018-12-11 17,34.399999199999996
2018-12-11 18,34.07249925
2018-12-11 19,38.3380004
2018-12-11 20,40.6679992
2018-12-11 21,37.634000199999996
2018-12-11 22,47.257498749999996
2018-12-11 23,48.133999
2018-12-12 00,42.19399880000001
2018-12-12 01,31.882499000000003
2018-12-12 02,28.6479996
2018-12-12 03,40.1979984
2018-12-12 04,43.049999799999995
2018-12-12 05,38.16250049999999
2018-12-12 06,38.143999400000006
2018-12-12 07,38.385999399999996
2018-12-12 08,42.63499924999999
2018-12-12 09,58.749998600000005
2018-12-12 10,80.2039988
2018-12-12 11,55.19599900000001
2018-12-12 12,57.0774995
2018-12-12 13,44.9039986
2018-12-12 14,36.61599880000001
2018-12-12 15,36.039999
2018-12-12 16,37.791999
2018-12-12 17,39.391999
2018-12-12 18,43.955999
2018-12-12 19,51.18499875
2018-12-12 20,59.13599839999999
2018-12-12 21,70.64399879999999
2018-12-12 22,81.034998
2018-12-12 23,81.74599760000001
2018-12-13 00,78.47199880000001
2018-12-13 01,73.1479964
2018-12-13 02,64.44999975
2018-12-13 03,65.4399994
2018-12-13 04,63.458000199999994
2018-12-13 05,60.924999
2018-12-13 06,56.197998
2018-12-13 07,54.5419984
2018-12-13 08,45.7719996
2018-12-13 09,47.66249825
2018-12-13 10,45.717999400000004
2018-12-13 11,40.022499499999995
2018-12-13 12,39.06999975
2018-12-13 13,38.0024995
2018-12-13 14,37.3759994
2018-12-13 15,37.4219996
2018-12-13 16,41.077999
2018-12-13 17,42.109997500000006
2018-12-13 18,42.37399979999999
2018-12-13 19,43.5699982
2018-12-13 20,54.1449985
2018-12-13 21,63.387999
2018-12-13 22,72.757997
2018-12-13 23,74.222498
2018-12-14 00,68.23249824999999
2018-12-14 01,68.29199840000001
2018-12-14 02,73.613997
2018-12-14 03,71.39250000000001
2018-12-14 04,61.581998999999996
2018-12-14 05,58.0159988
2018-12-14 06,53.387999
2018-12-14 07,45.53499875
2018-12-14 08,41.817998599999996
2018-12-14 09,41.979998800000004
2018-12-14 10,37.4524995
2018-12-14 11,36.35
2018-12-14 12,33.7280002
2018-12-14 13,33.669999000000004
2018-12-14 14,31.4924995
2018-12-14 15,29.989998800000002
2018-12-14 16,27.717999400000004
2018-12-14 17,27.9549995
2018-12-14 18,25.3039994
2018-12-14 19,26.599999200000003
2018-12-14 20,29.089999
2018-12-14 21,32.892500000000005
2018-12-14 22,33.19399919999999
2018-12-14 23,35.7779992
2018-12-15 00,29.077499500000002
2018-12-15 01,23.3899994
2018-12-15 02,24.0339992
2018-12-15 03,24.545999400000003
2018-12-15 04,23.01499975
2018-12-15 05,22.1459994
2018-12-15 06,25.6199994
2018-12-15 07,27.0674995
2018-12-15 08,23.3699996
2018-12-15 09,24.327499500000002
2018-12-15 10,23.873999200000004
2018-12-15 11,24.12499925
2018-12-15 12,24.6519992
2018-12-15 13,21.5599994
2018-12-15 14,20.17
2018-12-15 15,18.5899996
2018-12-15 16,17.253999800000003
2018-12-15 17,19.8179996
2018-12-15 18,19.25999975
2018-12-15 19,26.621999600000002
2018-12-15 20,25.2119996
2018-12-15 21,23.9924995
2018-12-15 22,24.6699992
2018-12-15 23,25.8439996
2018-12-16 00,22.461999599999995
2018-12-16 01,19.17499975
2018-12-16 02,18.9779992
2018-12-16 03,19.083999600000002
2018-12-16 04,20.3624995
2018-12-16 05,41.419999000000004
2018-12-16 06,63.675999000000004
2018-12-16 07,74.14199819999999
2018-12-16 08,74.44999875
2018-12-16 09,72.061998
2018-12-16 10,72.63399799999999
2018-12-16 11,75.1999985
2018-12-16 12,71.5379982
2018-12-16 13,58.521998599999996
2018-12-16 14,54.471998600000006
2018-12-16 15,47.577499499999995
2018-12-16 16,41.6719992
2018-12-16 17,37.57199859999999
2018-12-16 18,34.897498999999996
2018-12-16 19,39.335999400000006
2018-12-16 20,45.7079996
2018-12-16 21,40.461998799999996
2018-12-16 22,44.46749975
2018-12-16 23,43.20400020000001
2018-12-17 00,38.2219986
2018-12-17 01,34.53
2018-12-17 02,26.1699998
2018-12-17 03,21.9659992
2018-12-17 04,22.1719996
2018-12-17 05,34.4899985
2018-12-17 06,57.958000000000006
2018-12-17 07,57.473998200000004
2018-12-17 08,46.755
2018-12-17 09,40.309999000000005
2018-12-17 10,40.5299998
2018-12-17 11,43.609999
2018-12-17 12,43.616666
2018-12-17 13,41.1539984
2018-12-17 14,35.5519988
2018-12-17 15,30.629999499999997
2018-12-17 16,30.085999199999996
2018-12-17 17,27.0199994
2018-12-17 18,28.455999599999995
2018-12-17 19,28.879998500000003
2018-12-17 20,33.405999200000004
2018-12-17 21,35.7939994
2018-12-17 22,36.427499
2018-12-17 23,39.163999000000004
2018-12-18 00,37.5139992
2018-12-18 01,34.189999400000005
2018-12-18 02,32.802499499999996
2018-12-18 03,33.423999800000004
2018-12-18 04,25.7059992
2018-12-18 05,31.634999
2018-12-18 06,44.5299986
2018-12-18 07,47.4239982
2018-12-18 08,58.099998400000004
2018-12-18 09,57.6924995
2018-12-18 10,57.1119988
2018-12-18 11,60.219998999999994
2018-12-18 12,60.897499249999996
2018-12-18 13,60.4679994
2018-12-18 14,54.414
2018-12-18 15,53.4139992
2018-12-18 16,49.709999
2018-12-18 17,54.73399880000001
2018-12-18 18,55.7959982
2018-12-18 19,48.29499925
2018-12-18 20,43.4919988
2018-12-18 21,42.3319992
2018-12-18 22,40.7539984
2018-12-18 23,39.962498499999995
2018-12-19 00,35.7119988
2018-12-19 01,31.502000000000002
2018-12-19 02,29.729999
2018-12-19 03,27.1219994
2018-12-19 04,29.3059994
2018-12-19 05,41.7359986
2018-12-19 06,62.56749825000001
2018-12-19 07,60.7279976
2018-12-19 08,57.995999000000005
2018-12-19 09,57.074998
2018-12-19 10,72.407997
2018-12-19 11,77.6639984
2018-12-19 12,97.8639984
2018-12-19 13,105.59249874999999
2018-12-19 14,94.8139984
2018-12-19 15,92.76399699999999
2018-12-19 16,91.17499725
2018-12-19 17,88.28999639999999
2018-12-19 18,92.6999986
2018-12-19 19,82.11750049999999
2018-12-19 20,71.33749975
2018-12-19 21,69.19999840000001
2018-12-19 22,68.6779984
2018-12-19 23,64.029998
2018-12-20 00,57.051998000000005
2018-12-20 01,51.591999
2018-12-20 02,44.232499499999996
2018-12-20 03,40.16399919999999
2018-12-20 04,37.913999000000004
2018-12-20 05,37.6079994
2018-12-20 06,50.11750025
2018-12-20 07,52.87199940000001
2018-12-20 08,47.8659988
2018-12-20 09,50.2574995
2018-12-20 10,46.447998600000005
2018-12-20 11,46.0059988
2018-12-20 12,53.4179994
2018-12-20 13,52.377498499999994
2018-12-20 14,55.645998399999996
2018-12-20 15,56.6399978
2018-12-20 16,62.999998000000005
2018-12-20 17,66.76799759999999
2018-12-20 18,80.9659974
2018-12-20 19,97.2359972
2018-12-20 20,101.00749975
2018-12-20 21,93.1519972
2018-12-20 22,97.905997
2018-12-20 23,97.119997
2018-12-21 00,81.72399920000001
2018-12-21 01,78.89200000000001
2018-12-21 02,67.82599880000001
2018-12-21 03,56.602499
2018-12-21 04,53.90799940000001
2018-12-21 05,50.683998
2018-12-21 06,51.12499875
2018-12-21 07,46.2439986
2018-12-21 08,46.52199840000001
2018-12-21 09,48.529999600000004
2018-12-21 10,47.397499249999996
2018-12-21 11,46.317999400000005
2018-12-21 12,45.8519984
2018-12-21 13,46.747498500000006
2018-12-21 14,48.3619988
2018-12-21 15,54.301998600000005
2018-12-21 16,57.099999000000004
2018-12-21 17,59.31249875
2018-12-21 18,61.3579984
2018-12-21 19,73.2419984
2018-12-21 20,81.50499725
2018-12-21 21,83.87599800000001
2018-12-21 22,83.43399959999999
2018-12-21 23,77.3399996
2018-12-22 00,68.28749850000001
2018-12-22 01,59.8059982
2018-12-22 02,47.767499
2018-12-22 03,39.589998249999994
2018-12-22 04,37.891999
2018-12-22 05,51.3919984
2018-12-22 06,58.3019988
2018-12-22 07,60.6449995
2018-12-22 08,54.823999
2018-12-22 09,53.8039992
2018-12-22 10,55.037499499999996
2018-12-22 11,50.4079986
2018-12-22 12,48.123999399999995
2018-12-22 13,44.6759996
2018-12-22 14,44.614999
2018-12-22 15,45.847998999999994
2018-12-22 16,44.469999
2018-12-22 17,46.02499775
2018-12-22 18,44.3799994
2018-12-22 19,58.49599920000001
2018-12-22 20,71.1319992
2018-12-22 21,61.4974975
2018-12-22 22,58.1879988
2018-12-22 23,57.39999759999999
2018-12-23 00,51.352499
2018-12-23 01,54.567998599999996
2018-12-23 02,53.699998400000005
2018-12-23 03,48.807998600000005
2018-12-23 04,47.81749925
2018-12-23 05,44.39599840000001
2018-12-23 06,41.087998400000004
2018-12-23 07,37.94749925
2018-12-23 08,30.4060002
2018-12-23 09,27.1219994
2018-12-23 10,27.2079996
2018-12-23 11,30.970000000000002
2018-12-23 12,39.1939994
2018-12-23 13,48.411999
2018-12-23 14,45.00749975000001
2018-12-23 15,49.62399800000001
2018-12-23 16,48.11399920000001
2018-12-23 17,45.387998800000005
2018-12-23 18,54.7249985
2018-12-23 19,53.75799919999999
2018-12-23 20,57.2259994
2018-12-23 21,60.49499825
2018-12-23 22,57.8539994
2018-12-23 23,50.855999000000004
2018-12-24 00,41.545999200000004
2018-12-24 01,34.062499
2018-12-24 02,33.795998600000004
2018-12-24 03,39.2119996
2018-12-24 04,34.947498249999995
2018-12-24 05,32.339998800000004
2018-12-24 06,28.0439996
2018-12-24 07,28.7959986
2018-12-24 08,27.887499249999998
2018-12-24 09,29.713998800000002
2018-12-24 10,29.325999000000003
2018-12-24 11,30.19999875
2018-12-24 12,39.7619988
2018-12-24 13,42.7439988
2018-12-24 14,46.471999800000006
2018-12-24 15,42.862500000000004
2018-12-24 16,52.011998600000005
2018-12-24 17,55.88599859999999
2018-12-24 18,56.43999875
2018-12-24 19,49.9499984
2018-12-24 20,41.869999199999995
2018-12-24 21,37.1979994
2018-12-24 22,33.6449995
2018-12-24 23,28.3699996
2018-12-25 00,20.9819992
2018-12-25 01,15.504999750000001
2018-12-25 02,12.895999600000001
